osu file format v14

[General]
AudioFilename: audio.mp3
AudioLeadIn: 0
PreviewTime: -1
Countdown: 0
SampleSet: Normal
StackLeniency: 0.7
Mode: 1
LetterboxInBreaks: 0
WidescreenStoryboard: 0

[Editor]
DistanceSpacing: 0.8
BeatDivisor: 2
GridSize: 32
TimelineZoom: 1

[Metadata]
Title:Drive Real Fast (on Fire)
TitleUnicode:Drive Real Fast (on Fire)
Artist:Coda
ArtistUnicode:Coda
Creator:dhanfrhr
Version:Easy
Source:
Tags:
BeatmapID:0
BeatmapSetID:-1

[Difficulty]
HPDrainRate:5
CircleSize:1
OverallDifficulty:5
ApproachRate:5
SliderMultiplier:1.4
SliderTickRate:1

[Events]
//Background and Video events
//Break Periods
//Storyboard Layer 0 (Background)
//Storyboard Layer 1 (Fail)
//Storyboard Layer 2 (Pass)
//Storyboard Layer 3 (Foreground)
//Storyboard Layer 4 (Overlay)
//Storyboard Sound Samples

[TimingPoints]
184,377.358490566038,4,1,0,100,1,0


[HitObjects]
256,192,1693,5,0,L|480:96,1,420
256,192,3202,1,0,0:0:0:0:
256,192,4712,1,0,0:0:0:0:
256,192,6221,1,0,0:0:0:0:
256,192,7731,1,0,0:0:0:0:
256,192,9240,1,0,0:0:0:0:
256,192,10750,1,0,0:0:0:0:
256,192,12259,1,0,0:0:0:0:
256,192,13768,1,0,0:0:0:0:
256,192,14523,1,0,0:0:0:0:
256,192,15277,1,0,0:0:0:0:
256,192,16032,1,0,0:0:0:0:
256,192,16787,1,0,0:0:0:0:
256,192,17542,1,0,0:0:0:0:
256,192,18296,1,0,0:0:0:0:
256,192,19051,1,0,0:0:0:0:
256,192,19806,1,0,0:0:0:0:
256,192,20561,1,0,0:0:0:0:
256,192,21315,1,0,0:0:0:0:
256,192,22070,1,0,0:0:0:0:
256,192,22825,1,0,0:0:0:0:
256,192,23580,1,0,0:0:0:0:
256,192,24334,1,0,0:0:0:0:
256,192,25089,1,0,0:0:0:0:
256,192,25844,1,0,0:0:0:0:
256,192,26599,1,0,0:0:0:0:
256,192,27353,1,0,0:0:0:0:
256,192,28108,1,0,0:0:0:0:
256,192,28863,1,0,0:0:0:0:
256,192,29618,1,0,0:0:0:0:
256,192,30372,1,0,0:0:0:0:
256,192,31127,1,0,0:0:0:0:
256,192,31882,1,0,0:0:0:0:
256,192,32259,1,0,0:0:0:0:
256,192,32636,1,0,0:0:0:0:
256,192,32825,1,0,0:0:0:0:
256,192,33014,1,0,0:0:0:0:
256,192,33391,1,0,0:0:0:0:
256,192,33768,1,0,0:0:0:0:
256,192,34145,1,0,0:0:0:0:
256,192,34334,1,0,0:0:0:0:
256,192,34523,1,0,0:0:0:0:
256,192,34901,1,0,0:0:0:0:
256,192,35278,1,0,0:0:0:0:
256,192,35655,1,0,0:0:0:0:
256,192,35844,1,0,0:0:0:0:
256,192,36033,1,0,0:0:0:0:
256,192,36599,1,0,0:0:0:0:
256,192,36976,1,0,0:0:0:0:
256,192,37353,1,0,0:0:0:0:
256,192,37542,1,0,0:0:0:0:
256,192,37919,1,0,0:0:0:0:
256,192,38296,1,0,0:0:0:0:
256,192,38673,1,0,0:0:0:0:
256,192,38862,1,0,0:0:0:0:
256,192,39051,1,0,0:0:0:0:
256,192,39428,1,0,0:0:0:0:
256,192,39805,1,0,0:0:0:0:
256,192,40182,1,0,0:0:0:0:
256,192,40371,1,0,0:0:0:0:
256,192,40560,1,0,0:0:0:0:
256,192,40938,1,0,0:0:0:0:
256,192,41315,1,0,0:0:0:0:
256,192,41692,1,0,0:0:0:0:
256,192,41881,1,0,0:0:0:0:
256,192,42070,1,0,0:0:0:0:
256,192,42636,5,0,0:0:0:0:
